Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Hattorf am Harz;Gemeinde;Göttingen;4.362;4.505;4.218;4.074
Häuslingen;Gemeinde;Heidekreis;913;867;839;795
Haverlah;Gemeinde;Wolfenbüttel;1.532;1.716;1.627;1.605
Hechthausen;Gemeinde;Cuxhaven;3.456;3.543;3.466;3.500
Hedeper;Gemeinde;Wolfenbüttel;638;590;513;504
Heede;Gemeinde;Emsland;2.035;2.176;2.331;2.441
Heemsen;Gemeinde;Nienburg (Weser);1.587;1.700;1.750;1.706
Heere;Gemeinde;Wolfenbüttel;1.100;1.218;1.198;1.127
Heeslingen;Gemeinde;Rotenburg (Wümme);4.303;4.788;4.635;4.756
Heeßen;Gemeinde;Schaumburg;1.558;1.564;1.402;1.385
Hehlen;Gemeinde;Holzminden;2.230;2.162;1.926;1.834
Heidenau;Gemeinde;Harburg;1.832;1.990;2.117;2.255
Heinade;Gemeinde;Holzminden;1.095;1.087;945;896
Heinbockel;Gemeinde;Stade;1.079;1.549;1.485;1.420
Heiningen;Gemeinde;Wolfenbüttel;612;757;679;657
Heinsen;Gemeinde;Holzminden;1.042;988;849;794
Hellwege;Gemeinde;Rotenburg (Wümme);955;1.038;1.052;1.041
Helmstedt;Stadt;Helmstedt;26.946;25.888;23.235;23.254
Helmstedt;Gemeindefreies Gebiet;Helmstedt;0;0;0;0
Helpsen;Gemeinde;Schaumburg;1.973;2.042;1.995;1.944
Helvesiek;Gemeinde;Rotenburg (Wümme);685;823;741;792
Hemmingen;Stadt;Region Hannover;16.608;18.196;18.406;18.793
Hemmoor;Stadt;Cuxhaven;8.213;8.766;8.814;8.861
Hemsbünde;Gemeinde;Rotenburg (Wümme);1.078;1.232;1.151;1.178
Hemslingen;Gemeinde;Rotenburg (Wümme);1.381;1.581;1.427;1.405
Hemsloh;Gemeinde;Diepholz;630;623;550;563
Hepstedt;Gemeinde;Rotenburg (Wümme);834;1.062;1.016;987
Herzberg am Harz;Stadt;Göttingen;16.325;15.261;13.497;13.059
Herzlake;Gemeinde;Emsland;3.756;3.975;4.304;4.371
Hesel;Gemeinde;Leer;3.553;4.015;4.389;4.600
Hespe;Gemeinde;Schaumburg;1.747;2.149;2.125;2.058
Hessisch Oldendorf;Stadt;Hameln-Pyrmont;20.125;19.969;18.504;18.119
Heuerßen;Gemeinde;Schaumburg;1.030;1.018;976;938
Heyen;Gemeinde;Holzminden;592;555;468;443
Hildesheim;Stadt;Hildesheim;106.101;103.717;99.554;101.667
Hilgermissen;Gemeinde;Nienburg (Weser);2.130;2.237;2.092;2.181
Hilkenbrook;Gemeinde;Emsland;731;778;838;792
Hillerse;Gemeinde;Gifhorn;2.291;2.493;2.525;2.473
Hilter am Teutoburger Wald;Gemeinde;Osnabrück;9.640;10.104;10.193;10.243
Himbergen;Gemeinde;Uelzen;1.705;1.842;1.770;1.709
Himmelpforten;Gemeinde;Stade;4.337;4.739;4.941;5.127
Hinte;Gemeinde;Aurich;7.242;7.337;6.974;7.008
Hipstedt;Gemeinde;Rotenburg (Wümme);1.206;1.313;1.265;1.237
Hittbergen;Gemeinde;Lüneburg;767;825;925;920
Hitzacker (Elbe);Stadt;Lüchow-Dannenberg;5.037;5.090;4.989;4.904
Hodenhagen;Gemeinde;Heidekreis;2.495;2.891;3.179;3.255
Höhbeck;Gemeinde;Lüchow-Dannenberg;774;752;654;656
Hohenhameln;Gemeinde;Peine;9.220;9.719;9.046;9.116
Hohne;Gemeinde;Celle;1.818;1.800;1.703;1.679
Hohnhorst;Gemeinde;Schaumburg;2.179;2.264;2.032;2.076
Hohnstorf (Elbe);Gemeinde;Lüneburg;2.129;2.454;2.422;2.423
Holdorf;Gemeinde;Vechta;6.043;6.416;6.538;6.816
Holenberg;Gemeinde;Holzminden;511;496;441;401
Holle;Gemeinde;Hildesheim;6.715;7.109;7.259;7.124
Hollenstedt;Gemeinde;Harburg;2.625;2.921;3.385;3.609
Hollern-Twielenfleth;Gemeinde;Stade;3.091;3.372;3.338;3.360
Hollnseth;Gemeinde;Cuxhaven;866;922;904;898
Holste;Gemeinde;Osterholz;1.035;1.275;1.302;1.326
Holtgast;Gemeinde;Wittmund;1.538;1.680;1.755;1.707
Holtland;Gemeinde;Leer;2.231;2.232;2.223;2.238
Holzen;Gemeinde;Holzminden;726;711;630;558
Holzminden;Stadt;Holzminden;22.078;21.320;20.217;20.099
Holzminden;Gemeindefreies Gebiet;Holzminden;0;0;0;0
Hoogstede;Gemeinde;Grafschaft Bentheim;2.775;2.851;2.895;2.881
Hörden am Harz;Gemeinde;Göttingen;1.124;1.169;1.060;991
Horneburg;Flecken;Stade;5.646;5.606;5.709;6.026
Horstedt;Gemeinde;Rotenburg (Wümme);1.114;1.301;1.294;1.293
Hoya;Stadt;Nienburg (Weser);3.986;3.903;3.865;3.772
Hoyerhagen;Gemeinde;Nienburg (Weser);905;1.007;1.026;953
Hüde;Gemeinde;Diepholz;970;1.029;1.044;1.131
Hude (Oldenburg);Gemeinde;Oldenburg;13.729;15.418;15.810;16.166
Hülsede;Gemeinde;Schaumburg;1.043;1.083;1.042;1.049
Husum;Gemeinde;Nienburg (Weser);1.988;2.165;2.339;2.338
Hüven;Gemeinde;Emsland;537;556;549;525
Ihlienworth;Gemeinde;Cuxhaven;1.902;1.782;1.632;1.588
Ihlow;Gemeinde;Aurich;11.241;12.358;12.164;12.267
Ilsede;Gemeinde;Peine;22.258;23.090;21.700;21.617
Insel Lütje Hörn;Gemeindefreies Gebiet;Leer;0;0;0;0
Isenbüttel;Gemeinde;Gifhorn;5.862;6.238;6.300;6.416
Isernhagen;Gemeinde;Region Hannover;21.979;22.496;22.777;23.792
Isterberg;Gemeinde;Grafschaft Bentheim;630;630;605;566
Itterbeck;Gemeinde;Grafschaft Bentheim;1.694;1.758;1.820;1.747
Jade;Gemeinde;Wesermarsch;5.178;5.868;5.847;5.823
Jameln;Gemeinde;Lüchow-Dannenberg;1.114;1.135;1.072;1.028
Jelmstorf;Gemeinde;Uelzen;938;899;782;770
Jembke;Gemeinde;Gifhorn;1.415;1.857;1.868;1.965
Jemgum;Gemeinde;Leer;3.767;3.720;3.684;3.539
Jerxheim;Gemeinde;Helmstedt;1.390;1.320;1.171;1.223
Jesteburg;Gemeinde;Harburg;6.466;7.018;7.510;7.883
Jever;Stadt;Friesland;13.432;13.889;14.047;14.020
Jork;Gemeinde;Stade;11.297;11.646;11.571;12.050
Jühnde;Gemeinde;Göttingen;1.095;1.080;1.043;1.018
Juist;Gemeinde;Aurich;1.634;1.852;1.539;1.596
Kakenstorf;Gemeinde;Harburg;1.158;1.323;1.301;1.352
Kalbe;Gemeinde;Rotenburg (Wümme);480;572;566;551
Kalefeld;Gemeinde;Northeim;7.460;7.414;6.747;6.543
Karwitz;Gemeinde;Lüchow-Dannenberg;772;800;736;745
Katlenburg-Lindau;Gemeinde;Northeim;7.551;7.537;7.317;7.166
Kettenkamp;Gemeinde;Osnabrück;1.565;1.718;1.687;1.688
Kirchbrak;Gemeinde;Holzminden;1.262;1.194;1.091;999
Kirchdorf;Gemeinde;Diepholz;1.908;2.021;2.483;2.145
Kirchgellersen;Gemeinde;Lüneburg;1.796;2.068;2.236;2.374
Kirchlinteln;Gemeinde;Verden;9.959;10.481;10.153;10.132
Kirchseelte;Gemeinde;Oldenburg;1.223;1.262;1.147;1.176
Kirchtimke;Gemeinde;Rotenburg (Wümme);917;1.016;991;974
Kirchwalsede;Gemeinde;Rotenburg (Wümme);1.212;1.256;1.156;1.161
Kissenbrück;Gemeinde;Wolfenbüttel;1.310;1.737;1.781;1.779
Klein Berßen;Gemeinde;Emsland;1.042;1.116;1.153;1.102
Klein Meckelsen;Gemeinde;Rotenburg (Wümme);825;852;896;902
Kluse;Gemeinde;Emsland;1.440;1.493;1.533;1.628
Kneitlingen;Gemeinde;Wolfenbüttel;853;902;852;828
Königslutter;Gemeindefreies Gebiet;Helmstedt;0;0;0;0
Königslutter am Elm;Stadt;Helmstedt;16.802;16.570;15.610;15.733
Königsmoor;Gemeinde;Harburg;578;643;638;625
Kranenburg;Gemeinde;Stade;714;774;730;726
Krebeck;Gemeinde;Göttingen;1.142;1.176;1.094;1.077
Krummendeich;Gemeinde;Stade;548;493;505;490
Krummhörn;Gemeinde;Aurich;13.075;13.323;12.601;12.123
Küsten;Gemeinde;Lüchow-Dannenberg;1.377;1.416;1.374;1.363
Kutenholz;Gemeinde;Stade;4.511;4.983;4.775;4.633
Laar;Gemeinde;Grafschaft Bentheim;2.115;2.127;2.157;2.168
Laatzen;Stadt;Region Hannover;37.180;38.965;38.877;40.939
Lachendorf;Gemeinde;Celle;4.921;5.496;5.919;6.147
Lage;Gemeinde;Grafschaft Bentheim;927;995;1.074;1.064
Lähden;Gemeinde;Emsland;4.131;4.327;4.686;4.797
Lahn;Gemeinde;Emsland;882;884;914;906
Lamspringe;Flecken;Hildesheim;6.602;6.460;5.861;5.626
Lamstedt;Gemeinde;Cuxhaven;3.151;3.318;3.266;3.349
Landesbergen;Gemeinde;Nienburg (Weser);2.775;2.903;2.773;2.730
Landolfshausen;Gemeinde;Göttingen;1.204;1.233;1.106;1.040
Langelsheim;Stadt;Goslar;13.962;13.513;12.048;11.697
Langen;Gemeinde;Emsland;1.286;1.348;1.445;1.428
Langendorf;Gemeinde;Lüchow-Dannenberg;760;715;716;676
Langenhagen;Stadt;Region Hannover;48.921;49.506;50.821;53.323
Langeoog;Gemeinde;Wittmund;2.100;2.002;1.769;1.790
Langlingen;Gemeinde;Celle;2.237;2.353;2.253;2.179
Langwedel;Flecken;Verden;13.020;14.593;14.499;14.414
Lastrup;Gemeinde;Cloppenburg;6.152;6.657;6.683;6.902
Lathen;Gemeinde;Emsland;5.127;5.740;5.984;6.235
Lauenau;Flecken;Schaumburg;3.447;4.074;4.145;4.100
Lauenbrück;Gemeinde;Rotenburg (Wümme);1.895;2.041;2.191;2.266
Lauenförde;Flecken;Holzminden;2.711;2.708;2.503;2.451
Lauenhagen;Gemeinde;Schaumburg;1.437;1.456;1.377;1.338
Leer (Ostfriesland);Stadt;Leer;32.622;34.109;34.017;34.042
Leese;Gemeinde;Nienburg (Weser);1.803;1.805;1.644;1.638
Leezdorf;Gemeinde;Aurich;1.878;1.957;1.802;1.886
Lehe;Gemeinde;Emsland;808;962;1.039;1.012
Lehre;Gemeinde;Helmstedt;11.396;11.606;11.515;11.927
Lehrte;Stadt;Region Hannover;42.011;44.200;42.655;43.639
Leiferde;Gemeinde;Gifhorn;3.940;4.132;4.346;4.339
Lembruch;Gemeinde;Diepholz;1.035;1.023;1.079;1.148
Lemförde;Flecken;Diepholz;2.583;2.745;3.006;3.105
Lemgow;Gemeinde;Lüchow-Dannenberg;1.540;1.499;1.394;1.390
Lemwerder;Gemeinde;Wesermarsch;7.246;7.450;6.986;6.940
Lengede;Gemeinde;Peine;11.005;12.435;12.715;12.900
Lengenbostel;Gemeinde;Rotenburg (Wümme);417;454;463;455
Lengerich;Gemeinde;Emsland;2.547;2.641;2.660;2.662
Lenne;Gemeinde;Holzminden;854;748;669;648
Liebenau;Flecken;Nienburg (Weser);4.654;4.145;3.599;3.688
Liebenburg;Gemeinde;Goslar;9.803;9.660;8.581;8.059
Lilienthal;Gemeinde;Osterholz;16.645;17.992;18.026;18.819
Lindern (Oldenburg);Gemeinde;Cloppenburg;4.479;4.628;4.663;4.709
Lindhorst;Gemeinde;Schaumburg;4.679;4.708;4.457;4.351
Lindwedel;Gemeinde;Heidekreis;1.772;2.285;2.584;2.618
Lingen (Ems);Stadt;Emsland;52.270;51.362;51.821;53.284
Linsburg;Gemeinde;Nienburg (Weser);1.003;1.028;922;922
Lohheide;Gemeindefreies Gebiet;Celle;935;839;803;778
Lohne (Oldenburg);Stadt;Vechta;22.550;24.907;24.819;26.060
Löningen;Stadt;Cloppenburg;12.722;13.026;13.023;13.270
Lorup;Gemeinde;Emsland;2.893;2.956;3.212;3.172
Loxstedt;Gemeinde;Cuxhaven;15.889;16.624;15.880;15.980
Lübberstedt;Gemeinde;Osterholz;682;771;734;738
Lübbow;Gemeinde;Lüchow-Dannenberg;794;847;836;822
Lüchow (Wendland);Stadt;Lüchow-Dannenberg;9.837;9.766;9.467;9.481
Luckau (Wendland);Gemeinde;Lüchow-Dannenberg;588;627;648;631
Lüder;Gemeinde;Uelzen;1.257;1.335;1.268;1.241
Lüdersburg;Gemeinde;Lüneburg;502;627;636;647
Lüdersfeld;Gemeinde;Schaumburg;1.070;1.101;1.045;1.065
Lüerdissen;Gemeinde;Holzminden;562;500;442;405
Luhden;Gemeinde;Schaumburg;1.026;1.107;1.058;1.081
Lüneburg;Stadt;Lüneburg;64.558;68.234;69.905;74.072
Lünne;Gemeinde;Emsland;1.599;1.747;1.827;1.875
Lütetsburg;Gemeinde;Aurich;664;729;743;753
Lutter am Barenberge;Flecken;Goslar;2.541;2.499;2.464;2.357
Maasen;Gemeinde;Diepholz;551;555;479;469
Marienhafe;Flecken;Aurich;1.819;1.962;2.161;2.336
Mariental;Gemeinde;Helmstedt;1.398;1.211;906;836
Mariental;Gemeindefreies Gebiet;Helmstedt;0;0;0;0
Marklohe;Gemeinde;Nienburg (Weser);4.245;4.508;4.494;4.432
Marl;Gemeinde;Diepholz;741;645;697;718
Marschacht;Gemeinde;Harburg;2.883;3.484;3.707;3.859
Martfeld;Gemeinde;Diepholz;2.610;2.766;2.746;2.681
Marxen;Gemeinde;Harburg;1.051;1.178;1.361;1.535
Mechtersen;Gemeinde;Lüneburg;665;668;650;691
Meerbeck;Gemeinde;Schaumburg;2.137;2.140;1.978;1.965
Meine;Gemeinde;Gifhorn;7.035;7.881;8.219;8.556
Meinersen;Gemeinde;Gifhorn;6.755;8.356;8.256;8.147
Melbeck;Gemeinde;Lüneburg;2.690;3.272;3.393;3.385
Melle;Stadt;Osnabrück;43.818;45.747;45.855;46.039
Mellinghausen;Gemeinde;Diepholz;1.053;1.111;1.066;1.075
Menslage;Gemeinde;Osnabrück;2.693;2.616;2.461;2.462
Meppen;Stadt;Emsland;32.093;33.764;33.997;34.918
Merxhausen;Gemeindefreies Gebiet;Holzminden;0;0;0;0
Merzen;Gemeinde;Osnabrück;3.646;4.105;3.955;3.921
Messenkamp;Gemeinde;Schaumburg;832;844;772;744
Messingen;Gemeinde;Emsland;1.036;1.087;1.088;1.075
Mittelnkirchen;Gemeinde;Stade;916;950;989;1.076
Mittelstenahe;Gemeinde;Cuxhaven;637;663;632;601
Moisburg;Gemeinde;Harburg;1.547;1.764;1.745;1.898
Molbergen;Gemeinde;Cloppenburg;6.060;7.248;7.684;8.429
Moormerland;Gemeinde;Leer;20.726;21.993;22.531;23.138
Moorweg;Gemeinde;Wittmund;880;919;866;859
Moringen;Stadt;Northeim;7.369;7.602;7.214;7.071
Müden (Aller);Gemeinde;Gifhorn;5.092;5.559;5.423;5.421
Munster;Stadt;Heidekreis;18.029;17.724;14.824;15.091
Nahrendorf;Gemeinde;Lüneburg;1.366;1.396;1.233;1.253
Natendorf;Gemeinde;Uelzen;779;807;807;756
Neetze;Gemeinde;Lüneburg;2.202;2.541;2.620;2.702
Negenborn;Gemeinde;Holzminden;765;815;721;680
Nenndorf;Gemeinde;Wittmund;583;669;747;734
Neubörger;Gemeinde;Emsland;1.475;1.537;1.575;1.544
Neu Darchau;Gemeinde;Lüchow-Dannenberg;1.522;1.520;1.423;1.393
Neuenhaus;Stadt;Grafschaft Bentheim;8.867;9.386;9.863;9.894
Neuenkirchen;Gemeinde;Diepholz;951;1.106;1.217;1.163
Neuenkirchen;Gemeinde;Cuxhaven;1.401;1.516;1.401;1.378
Neuenkirchen;Gemeinde;Heidekreis;5.470;5.824;5.641;5.570
Neuenkirchen;Gemeinde;Stade;707;759;830;838
Neuenkirchen;Gemeinde;Osnabrück;4.125;4.493;4.472;4.498
Neuenkirchen-Vörden;Gemeinde;Vechta;7.153;7.947;7.818;8.392
Neuharlingersiel;Gemeinde;Wittmund;1.129;1.056;1.013;1.000
Neuhaus (Oste);Flecken;Cuxhaven;1.261;1.260;1.203;1.186
Neukamperfehn;Gemeinde;Leer;1.430;1.562;1.585;1.647
Neulehe;Gemeinde;Emsland;657;690;737;774
Neuschoo;Gemeinde;Wittmund;1.201;1.206;1.156;1.199
Neustadt am Rübenberge;Stadt;Region Hannover;43.299;45.343;43.542;43.931
Neu Wulmstorf;Gemeinde;Harburg;17.931;20.323;19.903;20.828
Niederlangen;Gemeinde;Emsland;1.070;1.183;1.223;1.215
Niedernwöhren;Gemeinde;Schaumburg;1.769;1.969;2.000;1.978
Niemetal;Gemeinde;Göttingen;1.525;1.693;1.539;1.499
Nienburg (Weser);Stadt;Nienburg (Weser);32.688;32.454;30.875;31.193
Nienhagen;Gemeinde;Celle;5.891;6.309;6.443;6.793
Nienstädt;Gemeinde;Schaumburg;4.693;4.958;4.688;4.566
Norden;Stadt;Aurich;24.328;24.845;25.102;25.117
Nordenham;Stadt;Wesermarsch;29.314;28.035;26.491;26.325
Norderney;Stadt;Aurich;6.261;6.054;5.846;5.935
Nordhorn;Stadt;Grafschaft Bentheim;51.269;52.479;52.029;53.285
Nordleda;Gemeinde;Cuxhaven;1.143;1.234;1.117;1.084
Nordseeinsel Memmert;Gemeindefreies Gebiet;Aurich;1;2;0;0
Nordsehl;Gemeinde;Schaumburg;797;863;776;730
Nordstemmen;Gemeinde;Hildesheim;12.536;13.306;12.255;12.143
Nörten-Hardenberg;Flecken;Northeim;8.621;8.560;8.146;8.109
Northeim;Stadt;Northeim;32.712;31.432;29.327;28.920
Nortmoor;Gemeinde;Leer;1.497;1.610;1.629;1.702
Nortrup;Gemeinde;Osnabrück;2.708;2.916;2.946;2.960
Nottensdorf;Gemeinde;Stade;1.150;1.315;1.356;1.431
Oberlangen;Gemeinde;Emsland;854;894;951;938
Oberndorf;Gemeinde;Cuxhaven;1.611;1.593;1.459;1.359
Obernfeld;Gemeinde;Göttingen;981;1.042;982;951
Obernholz;Gemeinde;Gifhorn;958;944;918;889
Obernkirchen;Stadt;Schaumburg;10.549;10.279;9.353;9.196
Ochtersum;Gemeinde;Wittmund;960;980;920;869
Odisheim;Gemeinde;Cuxhaven;621;590;546;497
Oederquart;Gemeinde;Stade;1.308;1.276;1.127;1.040
Oerel;Gemeinde;Rotenburg (Wümme);1.814;1.918;1.816;1.860
Oetzen;Gemeinde;Uelzen;1.391;1.329;1.179;1.169
Ohne;Gemeinde;Grafschaft Bentheim;536;567;596;587
Ohrum;Gemeinde;Wolfenbüttel;666;660;608;634
Oldenburg (Oldenburg);Kreisfreie Stadt;Oldenburg Stadt;151.382;155.908;157.267;163.830
Oldendorf;Gemeinde;Stade;2.650;2.855;2.888;2.982
Oldendorf (Luhe);Gemeinde;Lüneburg;938;1.008;985;1.010
Osloß;Gemeinde;Gifhorn;1.768;1.956;1.896;1.927
Osnabrück;Kreisfreie Stadt;Osnabrück Stadt;168.618;164.195;153.699;162.403
Osteel;Gemeinde;Aurich;2.380;2.381;2.213;2.211
Osten;Gemeinde;Cuxhaven;1.989;2.040;1.869;1.828
Osterbruch;Gemeinde;Cuxhaven;519;570;545;520
Ostercappeln;Gemeinde;Osnabrück;8.996;9.462;9.439;9.566
Ostereistedt;Gemeinde;Rotenburg (Wümme);964;959;935;914
Osterheide;Gemeindefreies Gebiet;Heidekreis;973;883;667;3.564
Osterholz-Scharmbeck;Stadt;Osterholz;30.501;31.253;30.298;30.302
Osterode am Harz;Stadt;Göttingen;26.707;25.571;23.141;22.201
Osterwald;Gemeinde;Grafschaft Bentheim;1.207;1.212;1.178;1.172
Ostrhauderfehn;Gemeinde;Leer;9.792;10.534;10.474;11.032
Ottenstein;Flecken;Holzminden;1.373;1.332;1.194;1.143
Otter;Gemeinde;Harburg;1.317;1.493;1.514;1.716
Otterndorf;Stadt;Cuxhaven;6.244;6.894;7.089;7.230
Ottersberg;Flecken;Verden;11.354;12.108;12.204;12.443
Ovelgönne;Gemeinde;Wesermarsch;5.679;5.667;5.582;5.376
Oyten;Gemeinde;Verden;14.491;15.195;15.292;15.604
Papenburg;Stadt;Emsland;33.624;34.266;35.060;36.690
Parsau;Gemeinde;Gifhorn;1.845;1.980;1.845;1.860
Pattensen;Stadt;Region Hannover;13.011;13.337;13.733;14.324
Pegestorf;Gemeinde;Holzminden;576;533;408;381
Peine;Stadt;Peine;49.024;49.499;48.582;49.366
Pennigsehl;Gemeinde;Nienburg (Weser);1.234;1.343;1.322;1.252
Pohle;Gemeinde;Schaumburg;883;939;874;851
Polle;Flecken;Holzminden;1.364;1.285;1.221;1.193
Pollhagen;Gemeinde;Schaumburg;1.299;1.265;1.172;1.104
Prezelle;Gemeinde;Lüchow-Dannenberg;567;565;486;439
Prinzhöfte;Gemeinde;Oldenburg;694;744;717;691
Quakenbrück;Stadt;Osnabrück;12.290;12.601;12.224;12.845
Quendorf;Gemeinde;Grafschaft Bentheim;523;541;560;543
Querenhorst;Gemeinde;Helmstedt;515;547;530;492
Quernheim;Gemeinde;Diepholz;436;470;418;424
Räbke;Gemeinde;Helmstedt;670;707;680;683
Radbruch;Gemeinde;Lüneburg;1.605;1.706;1.949;2.047
Raddestorf;Gemeinde;Nienburg (Weser);2.126;2.161;1.969;1.886
Rastdorf;Gemeinde;Emsland;911;987;1.013;1.067
Rastede;Gemeinde;Ammerland;19.229;19.876;21.028;22.027
Rätzlingen;Gemeinde;Uelzen;488;515;491;467
Rechtsupweg;Gemeinde;Aurich;1.878;2.092;2.034;2.017
Reeßum;Gemeinde;Rotenburg (Wümme);1.641;1.717;1.667;1.679
Regesbostel;Gemeinde;Harburg;859;1.001;1.069;1.066
Rehburg-Loccum;Stadt;Nienburg (Weser);10.602;11.075;10.175;10.154
Rehden;Gemeinde;Diepholz;1.573;1.757;1.826;2.055
Rehlingen;Gemeinde;Lüneburg;671;752;708;743
Reinstorf;Gemeinde;Lüneburg;1.254;1.325;1.303;1.283
Remlingen-Semmenstedt;Gemeinde;Wolfenbüttel;2.445;2.736;2.529;2.459
Renkenberge;Gemeinde;Emsland;625;662;693;732
Rennau;Gemeinde;Helmstedt;678;722;698;688
Reppenstedt;Gemeinde;Lüneburg;6.632;6.715;7.196;7.234
Rethem (Aller);Stadt;Heidekreis;2.529;2.491;2.352;2.357
Rhade;Gemeinde;Rotenburg (Wümme);1.045;1.128;1.136;1.126
Rhauderfehn;Gemeinde;Leer;15.459;16.870;17.118;17.815
Rhede (Ems);Gemeinde;Emsland;3.974;4.071;4.161;4.174
Rhumspringe;Gemeinde;Göttingen;2.074;2.095;1.917;1.822
Ribbesbüttel;Gemeinde;Gifhorn;1.890;2.114;2.086;2.015
Riede;Gemeinde;Verden;2.466;2.701;2.703;2.742
Rieste;Gemeinde;Osnabrück;2.591;3.071;3.262;3.436
Ringe;Gemeinde;Grafschaft Bentheim;1.935;2.031;2.131;2.083
Rinteln;Stadt;Schaumburg;28.380;28.383;25.791;25.187
Ritterhude;Gemeinde;Osterholz;13.382;13.871;14.461;14.680
Rodenberg;Stadt;Schaumburg;5.650;6.142;6.348;6.348
Rodewald;Gemeinde;Nienburg (Weser);2.588;2.731;2.572;2.496
Rohrsen;Gemeinde;Nienburg (Weser);882;1.064;1.049;1.020
Roklum;Gemeinde;Wolfenbüttel;558;537;465;444
Rollshausen;Gemeinde;Göttingen;976;1.012;881;827
Römstedt;Gemeinde;Uelzen;843;832;791;779
Ronnenberg;Stadt;Region Hannover;22.663;23.134;23.145;23.752
Rosche;Gemeinde;Uelzen;2.155;2.225;2.103;2.036
Rosdorf;Gemeinde;Göttingen;11.180;11.685;11.785;11.909
Rosengarten;Gemeinde;Harburg;11.536;13.220;12.871;13.337
Rotenburg (Wümme);Stadt;Rotenburg (Wümme);21.202;21.834;21.106;21.392
Rötgesbüttel;Gemeinde;Gifhorn;1.501;2.124;2.255;2.241
Rüdershausen;Gemeinde;Göttingen;995;956;890;847
Rühen;Gemeinde;Gifhorn;4.093;4.390;4.857;5.488
Rullstorf;Gemeinde;Lüneburg;1.411;1.758;1.863;1.914
Sachsenhagen;Stadt;Schaumburg;2.014;2.144;2.002;1.911
Salzbergen;Gemeinde;Emsland;6.825;7.256;7.535;7.570
Salzgitter;Kreisfreie Stadt;Salzgitter;117.713;111.696;98.895;101.079
Salzhausen;Gemeinde;Harburg;3.822;4.230;4.630;4.787
Salzhemmendorf;Flecken;Hameln-Pyrmont;11.181;10.851;9.664;9.297
Samern;Gemeinde;Grafschaft Bentheim;704;694;696;728
Sandbostel;Gemeinde;Rotenburg (Wümme);739;775;814;822
Sande;Gemeinde;Friesland;8.900;9.423;9.191;8.879
Sarstedt;Stadt;Hildesheim;17.873;18.080;18.181;19.303
Sassenburg;Gemeinde;Gifhorn;9.045;10.639;10.830;11.358
Saterland;Gemeinde;Cloppenburg;12.221;12.691;13.060;13.283
Sauensiek;Gemeinde;Stade;1.959;2.102;2.292;2.353
Schapen;Gemeinde;Emsland;2.188;2.407;2.394;2.332
Scharnebeck;Gemeinde;Lüneburg;3.142;3.266;3.307;3.552
Scheden;Gemeinde;Göttingen;2.156;2.157;1.958;1.926
Scheeßel;Gemeinde;Rotenburg (Wümme);11.465;12.654;13.058;12.946
Schellerten;Gemeinde;Hildesheim;8.644;8.783;8.238;8.024
Schiffdorf;Gemeinde;Cuxhaven;12.597;14.085;13.716;14.095
Schladen-Werla;Gemeinde;Wolfenbüttel;9.722;9.777;9.105;8.789
Schnackenburg;Stadt;Lüchow-Dannenberg;695;673;592;564
Schnega;Gemeinde;Lüchow-Dannenberg;1.601;1.544;1.369;1.320
Schneverdingen;Stadt;Heidekreis;17.030;18.632;18.759;18.729
Scholen;Gemeinde;Diepholz;809;846;818;808
Schönewörde;Gemeinde;Gifhorn;925;956;912;912
Schöningen;Stadt;Helmstedt;14.767;13.808;11.655;11.430
Schöningen;Gemeindefreies Gebiet;Helmstedt;0;0;0;0
Schöppenstedt;Stadt;Wolfenbüttel;6.068;6.102;5.471;5.606
Schortens;Stadt;Friesland;20.837;21.371;20.416;20.321
Schüttorf;Stadt;Grafschaft Bentheim;11.845;12.481;12.373;12.627
Schwaförden;Gemeinde;Diepholz;1.548;1.530;1.529;1.523
Schwanewede;Gemeinde;Osterholz;17.952;19.514;19.458;21.040
Schwarme;Gemeinde;Diepholz;2.073;2.422;2.483;2.534
Schwarmstedt;Gemeinde;Heidekreis;4.888;5.078;5.320;5.489
Schweindorf;Gemeinde;Wittmund;565;615;680;760
Schweringen;Gemeinde;Nienburg (Weser);811;865;798;800
Schwerinsdorf;Gemeinde;Leer;706;762;724;694
Schwienau;Gemeinde;Uelzen;814;814;723;706
Schwülper;Gemeinde;Gifhorn;5.675;6.479;6.819;7.127
Seeburg;Gemeinde;Göttingen;1.560;1.583;1.622;1.585
Seedorf;Gemeinde;Rotenburg (Wümme);609;629;1.038;950
Seelze;Stadt;Region Hannover;32.702;33.160;31.827;33.283
Seesen;Stadt;Goslar;22.574;22.431;19.883;19.296
Seevetal;Gemeinde;Harburg;38.383;40.819;39.838;40.949
Seggebruch;Gemeinde;Schaumburg;1.235;1.497;1.522;1.543
Sehlde;Gemeinde;Wolfenbüttel;1.034;1.082;934;921
Sehnde;Stadt;Region Hannover;18.622;21.123;23.012;23.489
Selsingen;Gemeinde;Rotenburg (Wümme);3.116;3.287;3.522;3.647
Seulingen;Gemeinde;Göttingen;1.387;1.454;1.381;1.337
Sibbesse;Gemeinde;Hildesheim;6.508;6.664;6.196;5.900
Sickte;Gemeinde;Wolfenbüttel;5.080;5.723;5.882;6.172
Siedenburg;Flecken;Diepholz;1.259;1.322;1.278;1.278
