Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Rendsburg;Stadt;Rendsburg-Eckernförde;30.974;29.251;27.594;27.617
Rendswühren;Gemeinde;Plön;711;777;803;753
Rethwisch;Gemeinde;Steinburg;532;627;597;591
Rethwisch;Gemeinde;Stormarn;980;1.098;1.075;1.127
Reußenköge;Gemeinde;Nordfriesland;342;360;350;335
Rickert;Gemeinde;Rendsburg-Eckernförde;906;1.051;1.094;1.068
Rickling;Gemeinde;Segeberg;3.267;3.305;3.263;3.134
Riepsdorf;Gemeinde;Ostholstein;984;1.030;977;943
Rieseby;Gemeinde;Rendsburg-Eckernförde;2.138;2.554;2.602;2.671
Ringsberg;Gemeinde;Schleswig-Flensburg;409;487;537;552
Risum-Lindholm;Gemeinde;Nordfriesland;3.236;3.592;3.610;3.739
Ritzerau;Gemeinde;Herzogtum Lauenburg;306;279;274;281
Rodenäs;Gemeinde;Nordfriesland;453;473;449;413
Rodenbek;Gemeinde;Rendsburg-Eckernförde;482;487;493;480
Rohlstorf;Gemeinde;Segeberg;979;1.084;1.197;1.196
Römnitz;Gemeinde;Herzogtum Lauenburg;67;69;51;55
Rondeshagen;Gemeinde;Herzogtum Lauenburg;713;805;835;810
Rosdorf;Gemeinde;Steinburg;372;393;375;379
Roseburg;Gemeinde;Herzogtum Lauenburg;450;472;511;518
Rügge;Gemeinde;Schleswig-Flensburg;231;219;241;223
Ruhwinkel;Gemeinde;Plön;963;1.049;962;965
Rumohr;Gemeinde;Rendsburg-Eckernförde;734;760;801;824
Rümpel;Gemeinde;Stormarn;1.102;1.296;1.312;1.300
Sachsenwald (Forstgutsbezirk);Gemeindefreies Gebiet;Herzogtum Lauenburg;0;0;0;0
Sahms;Gemeinde;Herzogtum Lauenburg;288;329;375;389
Salem;Gemeinde;Herzogtum Lauenburg;519;566;585;594
Sandesneben;Gemeinde;Herzogtum Lauenburg;1.088;1.571;1.694;1.792
Sankt Annen;Gemeinde;Dithmarschen;338;358;329;322
Sankt Margarethen;Gemeinde;Steinburg;1.062;1.014;885;875
Sankt Michaelisdonn;Gemeinde;Dithmarschen;3.737;3.822;3.618;3.432
Sankt Peter-Ording;Gemeinde;Nordfriesland;4.198;4.058;3.916;3.968
Sarlhusen;Gemeinde;Steinburg;408;505;476;471
Sarzbüttel;Gemeinde;Dithmarschen;663;712;727;702
Saustrup;Gemeinde;Schleswig-Flensburg;197;216;212;203
Schaalby;Gemeinde;Schleswig-Flensburg;1.470;1.658;1.662;1.590
Schacht-Audorf;Gemeinde;Rendsburg-Eckernförde;4.309;4.373;4.493;4.742
Schackendorf;Gemeinde;Segeberg;755;799;761;772
Schafflund;Gemeinde;Schleswig-Flensburg;1.743;2.244;2.483;2.489
Schafstedt;Gemeinde;Dithmarschen;1.218;1.327;1.363;1.266
Schalkholz;Gemeinde;Dithmarschen;508;590;597;586
Scharbeutz;Gemeinde;Ostholstein;10.940;11.635;10.731;10.908
Schashagen;Gemeinde;Ostholstein;2.267;2.427;2.183;2.142
Scheggerott;Gemeinde;Schleswig-Flensburg;389;409;378;366
Schellhorn;Gemeinde;Plön;1.470;1.558;1.541;1.511
Schenefeld;Stadt;Pinneberg;16.041;17.863;18.197;19.152
Schenefeld;Gemeinde;Steinburg;2.396;2.585;2.487;2.528
Schieren;Gemeinde;Segeberg;262;266;287;276
Schierensee;Gemeinde;Rendsburg-Eckernförde;435;400;399;371
Schillsdorf;Gemeinde;Plön;828;903;887;862
Schinkel;Gemeinde;Rendsburg-Eckernförde;980;1.006;1.020;1.010
Schiphorst;Gemeinde;Herzogtum Lauenburg;452;494;615;632
Schlesen;Gemeinde;Plön;428;518;502;525
Schleswig;Stadt;Schleswig-Flensburg;26.606;24.679;23.701;24.266
Schlichting;Gemeinde;Dithmarschen;249;241;227;252
Schlotfeld;Gemeinde;Steinburg;246;231;225;221
Schmalensee;Gemeinde;Segeberg;488;491;445;462
Schmalfeld;Gemeinde;Segeberg;1.807;1.898;1.888;1.917
Schmalstede;Gemeinde;Rendsburg-Eckernförde;222;253;256;276
Schmedeswurth;Gemeinde;Dithmarschen;215;210;200;190
Schmilau;Gemeinde;Herzogtum Lauenburg;569;585;558;548
Schnakenbek;Gemeinde;Herzogtum Lauenburg;845;827;822;853
Schnarup-Thumby;Gemeinde;Schleswig-Flensburg;577;609;576;553
Schönbek;Gemeinde;Rendsburg-Eckernförde;174;165;187;209
Schönberg;Gemeinde;Herzogtum Lauenburg;1.098;1.292;1.389;1.376
Schönberg (Holstein);Gemeinde;Plön;5.842;6.425;6.078;6.208
Schönhorst;Gemeinde;Rendsburg-Eckernförde;336;315;335;314
Schönkirchen;Gemeinde;Plön;6.075;6.528;6.288;6.548
Schönwalde am Bungsberg;Gemeinde;Ostholstein;2.463;2.534;2.612;2.569
Schretstaken;Gemeinde;Herzogtum Lauenburg;477;504;496;516
Schrum;Gemeinde;Dithmarschen;76;84;78;68
Schuby;Gemeinde;Schleswig-Flensburg;2.204;2.555;2.574;2.567
Schulendorf;Gemeinde;Herzogtum Lauenburg;403;420;468;454
Schülldorf;Gemeinde;Rendsburg-Eckernförde;506;560;660;767
Schülp;Gemeinde;Dithmarschen;484;469;471;414
Schülp b. Nortorf;Gemeinde;Rendsburg-Eckernförde;677;812;786;782
Schülp b. Rendsburg;Gemeinde;Rendsburg-Eckernförde;899;1.064;1.114;1.137
Schürensöhlen;Gemeinde;Herzogtum Lauenburg;169;159;145;159
Schwabstedt;Gemeinde;Nordfriesland;1.242;1.322;1.318;1.321
Schwartbuck;Gemeinde;Plön;716;863;812;795
Schwarzenbek;Stadt;Herzogtum Lauenburg;12.247;14.451;14.974;15.933
Schwedeneck;Gemeinde;Rendsburg-Eckernförde;2.717;3.043;2.889;2.790
Schwentinental;Stadt;Plön;12.994;13.638;13.551;13.575
Schwesing;Gemeinde;Nordfriesland;787;910;915;921
Schwissel;Gemeinde;Segeberg;231;244;251;253
Seedorf;Gemeinde;Herzogtum Lauenburg;539;561;548;512
Seedorf;Gemeinde;Segeberg;1.999;2.155;2.171;2.165
Seefeld;Gemeinde;Rendsburg-Eckernförde;336;376;376;360
Seester;Gemeinde;Pinneberg;873;942;904;982
Seestermühe;Gemeinde;Pinneberg;837;907;950;918
Seeth;Gemeinde;Nordfriesland;689;709;592;1.417
Seeth-Ekholt;Gemeinde;Pinneberg;660;824;838;845
Sehestedt;Gemeinde;Rendsburg-Eckernförde;703;857;834;841
Selent;Gemeinde;Plön;1.247;1.286;1.358;1.361
Selk;Gemeinde;Schleswig-Flensburg;749;764;854;864
Seth;Gemeinde;Segeberg;1.758;1.923;1.942;1.973
Siebenbäumen;Gemeinde;Herzogtum Lauenburg;558;642;638;621
Siebeneichen;Gemeinde;Herzogtum Lauenburg;259;254;274;243
Siek;Gemeinde;Stormarn;1.857;1.937;2.204;2.323
Sierksdorf;Gemeinde;Ostholstein;1.499;1.480;1.560;1.596
Sierksrade;Gemeinde;Herzogtum Lauenburg;309;293;349;385
Sievershütten;Gemeinde;Segeberg;928;1.160;1.173;1.182
Sieverstedt;Gemeinde;Schleswig-Flensburg;1.587;1.633;1.658;1.624
Silberstedt;Gemeinde;Schleswig-Flensburg;1.911;2.236;2.188;2.139
Silzen;Gemeinde;Steinburg;158;178;155;150
Simonsberg;Gemeinde;Nordfriesland;796;876;788;801
Sirksfelde;Gemeinde;Herzogtum Lauenburg;293;328;312;325
Sollerup;Gemeinde;Schleswig-Flensburg;488;512;493;477
Sollwitt;Gemeinde;Nordfriesland;309;319;299;284
Sommerland;Gemeinde;Steinburg;750;828;821;786
Sönnebüll;Gemeinde;Nordfriesland;211;227;267;277
Sophienhamm;Gemeinde;Rendsburg-Eckernförde;324;364;342;323
Sören;Gemeinde;Rendsburg-Eckernförde;142;186;190;185
Sörup;Gemeinde;Schleswig-Flensburg;3.931;4.160;4.340;4.188
Sprakebüll;Gemeinde;Nordfriesland;218;222;236;239
Stadum;Gemeinde;Nordfriesland;955;1.056;991;991
Stafstedt;Gemeinde;Rendsburg-Eckernförde;347;365;349;351
Stakendorf;Gemeinde;Plön;429;445;457;469
Stangheck;Gemeinde;Schleswig-Flensburg;258;258;227;221
Stapelfeld;Gemeinde;Stormarn;1.392;1.529;1.659;1.685
Stedesand;Gemeinde;Nordfriesland;760;821;862;884
Steenfeld;Gemeinde;Rendsburg-Eckernförde;371;424;386;363
Stein;Gemeinde;Plön;719;865;807;773
Steinberg;Gemeinde;Schleswig-Flensburg;981;990;865;856
Steinbergkirche;Gemeinde;Schleswig-Flensburg;2.710;2.760;2.759;2.761
Steinburg;Gemeinde;Stormarn;2.228;2.453;2.615;2.726
Steinfeld;Gemeinde;Schleswig-Flensburg;640;748;760;767
Steinhorst;Gemeinde;Herzogtum Lauenburg;506;555;571;585
Stelle-Wittenwurth;Gemeinde;Dithmarschen;425;492;470;426
Sterley;Gemeinde;Herzogtum Lauenburg;840;968;955;921
Sterup;Gemeinde;Schleswig-Flensburg;1.488;1.495;1.412;1.391
Stipsdorf;Gemeinde;Segeberg;215;213;207;229
Stockelsdorf;Gemeinde;Ostholstein;16.153;16.204;16.517;16.800
Stocksee;Gemeinde;Segeberg;408;413;402;412
Stolk;Gemeinde;Schleswig-Flensburg;843;847;820;781
Stolpe;Gemeinde;Plön;1.170;1.293;1.268;1.250
Stoltebüll;Gemeinde;Schleswig-Flensburg;765;849;791;714
Stoltenberg;Gemeinde;Plön;334;320;310;313
Stördorf;Gemeinde;Steinburg;131;130;126;125
Störkathen;Gemeinde;Steinburg;69;100;96;93
Strande;Gemeinde;Rendsburg-Eckernförde;1.717;1.528;1.523;1.490
Strübbel;Gemeinde;Dithmarschen;86;88;91;89
Struckum;Gemeinde;Nordfriesland;844;1.005;993;973
Strukdorf;Gemeinde;Segeberg;295;273;255;263
Struvenhütten;Gemeinde;Segeberg;906;1.072;1.046;1.005
Struxdorf;Gemeinde;Schleswig-Flensburg;687;678;645;654
Stubben;Gemeinde;Herzogtum Lauenburg;370;426;404;375
Stuvenborn;Gemeinde;Segeberg;902;927;872;864
Süderau;Gemeinde;Steinburg;757;776;737;742
Süderbrarup;Gemeinde;Schleswig-Flensburg;3.722;3.803;4.146;4.203
Süderdeich;Gemeinde;Dithmarschen;499;546;474;488
Süderdorf;Gemeinde;Dithmarschen;384;389;379;354
Süderende;Gemeinde;Nordfriesland;184;181;195;182
Süderfahrenstedt;Gemeinde;Schleswig-Flensburg;410;509;512;480
Süderhackstedt;Gemeinde;Schleswig-Flensburg;317;317;346;338
Süderhastedt;Gemeinde;Dithmarschen;789;881;851;829
Süderheistedt;Gemeinde;Dithmarschen;565;604;580;566
Süderhöft;Gemeinde;Nordfriesland;26;18;21;19
Süderlügum;Gemeinde;Nordfriesland;1.991;2.104;2.290;2.300
Südermarsch;Gemeinde;Nordfriesland;124;155;167;162
Süderstapel;Gemeinde;Schleswig-Flensburg;1.015;1.056;1.035;1.003
Sülfeld;Gemeinde;Segeberg;2.964;3.314;3.225;3.175
Süsel;Gemeinde;Ostholstein;4.622;5.279;5.347;5.108
Sylt;Gemeinde;Nordfriesland;15.504;14.975;13.811;13.453
Taarstedt;Gemeinde;Schleswig-Flensburg;874;917;881;918
Tackesdorf;Gemeinde;Rendsburg-Eckernförde;80;79;78;65
Talkau;Gemeinde;Herzogtum Lauenburg;489;481;513;518
Tangstedt;Gemeinde;Pinneberg;1.835;1.913;2.199;2.247
Tangstedt;Gemeinde;Stormarn;5.874;6.132;6.280;6.449
Tappendorf;Gemeinde;Rendsburg-Eckernförde;307;321;343;341
Tarbek;Gemeinde;Segeberg;170;163;159;150
Tarp;Gemeinde;Schleswig-Flensburg;5.238;5.897;5.147;5.372
Tasdorf;Gemeinde;Plön;388;392;366;332
Tastrup;Gemeinde;Schleswig-Flensburg;416;432;438;420
Tating;Gemeinde;Nordfriesland;990;976;953;948
Techelsdorf;Gemeinde;Rendsburg-Eckernförde;159;163;149;154
Tellingstedt;Gemeinde;Dithmarschen;2.464;2.626;2.624;2.658
Tensbüttel-Röst;Gemeinde;Dithmarschen;621;678;680;645
Tensfeld;Gemeinde;Segeberg;564;729;725;701
Tetenbüll;Gemeinde;Nordfriesland;664;691;660;618
Tetenhusen;Gemeinde;Schleswig-Flensburg;828;888;952;949
Thaden;Gemeinde;Rendsburg-Eckernförde;266;309;266;247
Thumby;Gemeinde;Rendsburg-Eckernförde;519;519;477;428
Tielen;Gemeinde;Schleswig-Flensburg;324;337;304;284
Tielenhemme;Gemeinde;Dithmarschen;177;172;157;171
Timmaspe;Gemeinde;Rendsburg-Eckernförde;859;1.118;1.097;1.063
Timmendorfer Strand;Gemeinde;Ostholstein;8.918;8.956;8.790;8.864
Tinningstedt;Gemeinde;Nordfriesland;215;215;237;252
Todenbüttel;Gemeinde;Rendsburg-Eckernförde;976;1.119;1.033;1.021
Todendorf;Gemeinde;Stormarn;1.020;1.041;1.139;1.243
Todesfelde;Gemeinde;Segeberg;934;1.018;1.024;1.096
Tolk;Gemeinde;Schleswig-Flensburg;1.012;1.085;1.075;1.011
Tönning;Stadt;Nordfriesland;4.870;5.038;4.955;4.895
Tornesch;Stadt;Pinneberg;12.103;12.795;12.626;12.946
Tramm;Gemeinde;Herzogtum Lauenburg;282;313;337;362
Trappenkamp;Gemeinde;Segeberg;5.746;5.286;5.058;5.137
Travenbrück;Gemeinde;Stormarn;1.551;1.669;1.760;1.742
Travenhorst;Gemeinde;Segeberg;203;187;215;216
Traventhal;Gemeinde;Segeberg;485;508;505;503
Treia;Gemeinde;Schleswig-Flensburg;1.387;1.523;1.486;1.533
Tremsbüttel;Gemeinde;Stormarn;1.554;1.671;1.913;2.020
Trennewurth;Gemeinde;Dithmarschen;301;297;259;250
Trittau;Gemeinde;Stormarn;6.963;7.446;7.985;8.725
Tröndel;Gemeinde;Plön;358;418;389;389
Tümlauer Koog;Gemeinde;Nordfriesland;121;116;113;115
Tüttendorf;Gemeinde;Rendsburg-Eckernförde;1.042;1.172;1.085;1.217
Twedt;Gemeinde;Schleswig-Flensburg;469;508;518;544
Uelsby;Gemeinde;Schleswig-Flensburg;475;478;440;416
Uelvesbüll;Gemeinde;Nordfriesland;285;265;283;289
Uetersen;Stadt;Pinneberg;18.155;18.083;17.456;18.101
Ulsnis;Gemeinde;Schleswig-Flensburg;644;625;689;671
Uphusum;Gemeinde;Nordfriesland;359;396;388;380
Utersum;Gemeinde;Nordfriesland;468;433;420;399
Vaale;Gemeinde;Steinburg;1.197;1.303;1.261;1.206
Vaalermoor;Gemeinde;Steinburg;188;161;152;137
Viöl;Gemeinde;Nordfriesland;1.435;1.770;2.036;2.153
Vollerwiek;Gemeinde;Nordfriesland;207;219;205;186
Vollstedt;Gemeinde;Nordfriesland;128;147;180;186
Volsemenhusen;Gemeinde;Dithmarschen;360;381;358;348
Waabs;Gemeinde;Rendsburg-Eckernförde;1.307;1.404;1.412;1.393
Wacken;Gemeinde;Steinburg;1.586;1.846;1.848;1.832
Wagersrott;Gemeinde;Schleswig-Flensburg;259;248;248;234
Wahlstedt;Stadt;Segeberg;10.096;9.504;9.366;9.347
Wahlstorf;Gemeinde;Plön;479;553;505;485
Wakendorf I;Gemeinde;Segeberg;394;396;428;441
Wakendorf II;Gemeinde;Segeberg;1.242;1.351;1.386;1.346
Walksfelde;Gemeinde;Herzogtum Lauenburg;171;183;186;216
Wallen;Gemeinde;Dithmarschen;33;35;34;40
Wallsbüll;Gemeinde;Schleswig-Flensburg;824;847;906;915
Wanderup;Gemeinde;Schleswig-Flensburg;2.003;2.198;2.168;2.395
Wangelau;Gemeinde;Herzogtum Lauenburg;219;235;228;211
Wangels;Gemeinde;Ostholstein;2.233;2.316;2.193;2.188
Wankendorf;Gemeinde;Plön;2.543;2.850;2.907;2.918
Wapelfeld;Gemeinde;Rendsburg-Eckernförde;273;371;321;308
Warder;Gemeinde;Rendsburg-Eckernförde;496;617;604;649
Warnau;Gemeinde;Plön;348;359;366;373
Warringholz;Gemeinde;Steinburg;284;294;291;295
Warwerort;Gemeinde;Dithmarschen;229;224;241;253
Wasbek;Gemeinde;Rendsburg-Eckernförde;1.932;2.068;2.227;2.298
Wattenbek;Gemeinde;Rendsburg-Eckernförde;2.641;2.784;2.877;2.976
Weddelbrook;Gemeinde;Segeberg;813;999;1.015;1.020
Weddingstedt;Gemeinde;Dithmarschen;2.179;2.349;2.310;2.289
Wedel;Stadt;Pinneberg;31.719;32.221;31.248;32.890
Weede;Gemeinde;Segeberg;894;976;1.027;1.024
Wees;Gemeinde;Schleswig-Flensburg;1.843;2.199;2.262;2.350
Weesby;Gemeinde;Schleswig-Flensburg;456;463;465;438
Welmbüttel;Gemeinde;Dithmarschen;401;454;470;429
Welt;Gemeinde;Nordfriesland;215;239;226;221
Wendtorf;Gemeinde;Plön;987;1.152;1.032;989
Wennbüttel;Gemeinde;Dithmarschen;68;88;90;86
Wenningstedt-Braderup (Sylt);Gemeinde;Nordfriesland;1.563;1.588;1.408;1.439
Wensin;Gemeinde;Segeberg;737;796;854;835
Wentorf (Amt Sandesneben);Gemeinde;Herzogtum Lauenburg;583;659;690;741
Wentorf bei Hamburg;Gemeinde;Herzogtum Lauenburg;8.736;10.354;11.866;12.550
Wesenberg;Gemeinde;Stormarn;833;912;1.358;1.659
Wesselburen;Stadt;Dithmarschen;3.338;3.208;3.043;3.149
Wesselburener Deichhausen;Gemeinde;Dithmarschen;133;146;135;107
Wesselburenerkoog;Gemeinde;Dithmarschen;216;159;152;157
Wesseln;Gemeinde;Dithmarschen;1.309;1.343;1.400;1.405
Westensee;Gemeinde;Rendsburg-Eckernförde;1.627;1.572;1.543;1.537
Westerau;Gemeinde;Stormarn;800;787;790;749
Westerborstel;Gemeinde;Dithmarschen;86;83;112;106
Westerdeichstrich;Gemeinde;Dithmarschen;864;892;837;849
Westerhever;Gemeinde;Nordfriesland;127;126;127;104
Westerholz;Gemeinde;Schleswig-Flensburg;609;668;771;727
Westerhorn;Gemeinde;Pinneberg;1.087;1.184;1.297;1.335
Westermoor;Gemeinde;Steinburg;388;406;396;397
Wester-Ohrstedt;Gemeinde;Nordfriesland;987;1.016;1.041;1.033
Westerrade;Gemeinde;Segeberg;451;484;485;465
Westerrönfeld;Gemeinde;Rendsburg-Eckernförde;4.447;5.147;4.932;4.933
Westre;Gemeinde;Nordfriesland;388;417;387;362
Wewelsfleth;Gemeinde;Steinburg;1.348;1.704;1.488;1.374
Wiedenborstel;Gemeinde;Steinburg;7;3;12;10
Wiemersdorf;Gemeinde;Segeberg;1.324;1.498;1.564;1.630
Wiemerstedt;Gemeinde;Dithmarschen;155;182;162;160
Wiershop;Gemeinde;Herzogtum Lauenburg;159;166;166;192
Willenscharen;Gemeinde;Steinburg;171;177;168;174
Wilster;Stadt;Steinburg;4.528;4.401;4.463;4.354
Windbergen;Gemeinde;Dithmarschen;748;811;836;812
Windeby;Gemeinde;Rendsburg-Eckernförde;1.065;1.109;1.052;1.053
Winnemark;Gemeinde;Rendsburg-Eckernförde;548;533;510;510
Winnert;Gemeinde;Nordfriesland;679;766;720;716
Winseldorf;Gemeinde;Steinburg;260;275;314;323
Winsen;Gemeinde;Segeberg;361;417;432;392
Wisch;Gemeinde;Nordfriesland;111;132;114;104
Wisch;Gemeinde;Plön;611;719;693;701
Witsum;Gemeinde;Nordfriesland;54;41;44;46
Wittbek;Gemeinde;Nordfriesland;740;789;808;749
Wittdün auf Amrum;Gemeinde;Nordfriesland;722;716;737;780
Wittenbergen;Gemeinde;Steinburg;167;182;170;163
Wittenborn;Gemeinde;Segeberg;754;784;834;857
Wittmoldt;Gemeinde;Plön;205;180;171;165
Witzeeze;Gemeinde;Herzogtum Lauenburg;827;877;886;885
Witzhave;Gemeinde;Stormarn;1.249;1.347;1.391;1.547
Witzwort;Gemeinde;Nordfriesland;901;969;1.027;1.036
Wobbenbüll;Gemeinde;Nordfriesland;437;473;478;436
Wohlde;Gemeinde;Schleswig-Flensburg;517;523;553;486
Wohltorf;Gemeinde;Herzogtum Lauenburg;2.360;2.318;2.430;2.410
Wöhrden;Gemeinde;Dithmarschen;1.242;1.358;1.326;1.247
Wolmersdorf;Gemeinde;Dithmarschen;314;317;331;330
Woltersdorf;Gemeinde;Herzogtum Lauenburg;246;269;284;294
Worth;Gemeinde;Herzogtum Lauenburg;190;177;167;168
Wrist;Gemeinde;Steinburg;2.414;2.464;2.432;2.438
Wrixum;Gemeinde;Nordfriesland;542;659;655;645
Wrohm;Gemeinde;Dithmarschen;720;763;680;704
Wulfsmoor;Gemeinde;Steinburg;294;363;390;380
Wyk auf Föhr;Stadt;Nordfriesland;4.598;4.441;4.335;4.206
Zarpen;Gemeinde;Stormarn;1.440;1.574;1.446;1.434
Ziethen;Gemeinde;Herzogtum Lauenburg;888;888;992;990
